Abstract_ID,Cluster_Ward,Cluster_AGNES
TUYSUZ2024107221,2,1
PICCIONI2024114222,2,1
NAGLE2019100684,2,1
THOMPSON2013256,1,1
YUCEL2019352,5,1
ASSIOURAS2025104063,1,1
MOINGEON2021566,1,1
REYNANTE2024102287,2,1
KABOSOVA2022109668,2,1
BAILEY2006793,5,1
YU2023119632,1,1
DURAK2018191,5,1
DELEON2021281,5,1
DUAN2024101258,2,1
GUGGEMOS2021104060,4,1
CAI2023102816,2,1
MYERS2021100349,2,1
MARGINEANU2014131,1,1
SHU2025111052,2,1
SCHOLTE201894,2,1
ARNEDOMORENO2025100850,5,1
MINGERS201767,2,1
GRUJIC20243381,1,1
RAJU2022,2,1
WEERASINGHE2025270,2,1
DASH201640,2,1
9694003,5,1
SAHA2021113452,2,1
7739692,5,1
NAVEIRO2019133,2,1
IVANOV201952,2,1
LECORCHICK2020655,5,1
CHEN2015441,1,1
OLCAYSOYOKTEN2022111606,1,1
BORATYNSKA20165529,5,1
PARR2025105984,1,1
DING2024101503,1,1
SAZHIN2024110832,2,1
GURDURBROO2021100192,2,1
SURESHBABU2006277,2,1
RAMIREZMONTOYA202432,5,1
BRANDT2023100068,1,1
ZHOU2025121348,2,1
GOBL2023100604,5,1
WITTKUHN2021367,1,1
8599435,5,1
PUJIASTUTI20241738,5,1
WOODSIDE2011153,1,1
GIOVANNINI20143280,2,1
WANG2023120829,2,1
10343475,5,1
CAO20161940,5,1
WOLFENGAGEN2020276,1,1
CORREA2008140,5,1
AHMAD20225041,1,1
WU2024111235,1,1
MORAN201285,1,1
MA2024109594,2,1
DIAF2022102179,1,1
BUHLER1990577,1,1
MULLER1987271,1,1
JANG2024132519,1,1
CHRISTENSEN2025102467,2,1
HELBING2023102061,2,1
DELIGKAS2022103784,1,1
FLEMING201462,2,1
FORTHMANN201959,1,1
QIAN2024120487,2,1
WARD201980,1,1
TAY20211,1,1
JIANG2021116441,2,1
PFOTENHAUER201638,1,1
R2023100760,2,1
PATON199363,1,1
PYKA2024107668,2,1
YEE1991249,2,1
YANG201140,1,1
CHAUNCEY2023100182,3,1
DEBOER2010502,2,1
YANG2023106838,2,1
BRADLEY2016400,2,1
NAKAMURA20091639,1,1
PAVLOVA2024103631,1,1
HU2024101653,5,1
VANCOUVER20081,1,1
UTHAMACUMARAN2020759,2,1
LEVIAKANGAS2025102824,2,1
RUIZ201575,1,1
KACZANOWSKA2022111287,1,1
SHOVLIN20253,1,1
LIU2019678,5,1
BLEILDESOUZA2012112,2,1
WANG2024,1,1
LISOWSKI2014634,2,1
BEATY2020116499,1,1
BRESSANELLI2024142512,2,1
XIONG2023105811,2,1
YANG2024109519,2,1
KAMARI2017330,2,1
ENE20141110,2,1
10685695,5,1
HE2021117140,2,1
BAUERNEGRINI2022105785,2,1
BUCHANAN2019332,2,1
KANCHANATAWAN2018168,1,1
MADORE2022707,1,1
NEUMAN2014650,1,1
HENNE2021104708,1,1
MANTELERO2014643,2,1
MICHELOYANNIS2005212,1,1
REVACH2021103229,1,1
WOLLMANN2019278,2,1
TAILLANDIER2025105121,2,1
COVINGTON2016869,1,1
5974984,5,1
ZHANG201313,1,1
YILDIRIM201973,1,1
AWD2023107403,2,1
WOODRUFF1994463,2,1
SAKAI2024100064,3,1
LIEBERMAN2020355,2,1
B2021107538,1,1
JOEL2002535,1,1
MARTINRAMOS2018420,5,1
AMOORE2024102547,1,1
FLOWERS2025119061,2,1
CERKA2015376,3,1
SHAH2025e00881,2,1
WU201655,1,1
SLADEK2008399,1,1
VEGA2008255,5,1
SHAH201494,2,1
KENDON2008187,2,1
REHDER201454,1,1
MARTIN2000195,1,1
YUTING2023e15851,2,1
SHARMA2022100694,2,1
MCLEAN2020,2,1
FLACH2017612,1,1
LIEFGREEN2020101332,1,1
GAO2023103794,2,1
BRAMLEY2023105471,5,1
KARUNATHILAKE201970,2,1
KEOGH2007249,2,1
FENG2017150,2,1
RAMFUL2014119,5,1
JIA2011445,2,1
SANTOS2023102749,1,1
REN2024122745,2,1
RICHARDSON2005615,2,1
LOW2020e03083,2,1
CAMERON2017131,1,1
MA2019367,2,1
MORISHITA2023102079,2,1
ROTH2023101278,1,1
ZHAO2023100521,2,1
LAKAMSANI1995993,2,1
BANERJEE2025100511,5,1
KELLER2011174,2,1
ZHANG202240,2,1
HIPOLITO2023103510,2,1
OZKAYA2006381,2,1
BARTOLONI2022102413,2,1
MCLEAN20248,1,1
JOLY2017133,1,1
KOTAGODAHETTI2024118926,2,1
NAKHALAKEL20252288,2,1
CARLSON201888,1,1
MATHIAS202381,2,1
SINHA2008955,2,1
KERBER2012239,2,1
GALLISTEL199243,1,1
LAFORCADE2010347,5,1
ASTLE2023726,1,1
RUIZ20181,2,1
POEPPEL20221054,1,1
DAHL20231039,2,1
LARKINS2010913,5,1
RULE2020900,5,1
KONSTANTINIDOU2022104424,5,1
EKINS201165,1,1
DEBNATH2023314,2,1
ZHANG202044,2,1
WYCKMANS2024100574,2,1
AMEL2023104187,2,1
SUDHESHWAR2024108305,2,1
WANG2016357,2,1
ISLAM2025100417,2,1
ZHANG2022846,2,1
PERRIN20227006,2,1
HASKOVA2025102515,2,1
GAAR202167,2,1
KAKOOEE20241466,2,1
OKEREKE2014637,2,1
ZHOU2022100001,2,1
CITTA2019103613,1,1
LEWISPRESSER202342,5,1
YAMAKAWA2021478,1,1
COBELLI1984291,1,1
TEZDUYAR199997,2,1
BIENVENU202049,1,1
QIAN2024105914,1,1
LOCKWOOD2020100783,5,1
BEJINES2023108405,1,1
HERTENSTEIN20191213,1,1
LEISCHOW2008S196,2,1
IBEZIM2024e02226,2,1
THIRUNAVUKARASU2022106020,2,1
ZHANG2022116187,2,1
MATTHEWS2025100725,5,1
ROLISON2022105401,2,1
GAN2021101212,2,1
ROSS2021100069,1,1
NAUMAN2024101870,2,1
SUN2024101542,5,1
LIEVENS2021128,2,1
SHUBBAR2024382,2,1
GUO2025,1,1
SMIRNOV20142507,1,1
BAYDOUN2021100026,2,1
GOLDBACH2016249,1,1
SZYMANSKI201284,1,1
SANTOS2015127,1,1
EBEL2024104612,2,1
GOK201249,1,1
AIZENBERG199987,1,1
BARA2001839,1,1
LASAPONARA202460,1,1
EKINS2014115,2,1
BICER2024101652,5,1
TAURO2023130064,2,1
KHISTY200577,2,1
PINTO20151,2,1
GEROSA2021100043,4,1
DOSHI2020103202,1,1
MARZANO20231028,2,1
KUDELIC2024102454,2,1
ALBERT2002220,5,1
LV2025107484,1,1
ROWBOTTOM2013161,1,1
BATISTA2003189,1,1
LIU2020102176,2,1
KARAGIANNIS2022103631,2,1
BRIANTHOROMAN2020104859,2,1
ROYCHOWDHURY20231,2,1
SCOTT2020107269,1,1
WHITE200337,5,1
FU20012567,2,1
GOOD201778,5,1
TSAI2017997,5,1
PILA201952,5,1
STOLOWY2022101334,2,1
CHIN20201054,2,1
NUMRICH201169,2,1
ZHONG2025105230,3,1
DUMAS2021102013,1,1
ZHANG2024,1,1
TULVER2025106081,1,1
CEKIRGE199461,2,1
VARGA202491,2,1
VAZQUEZ2017550,1,1
CUI2022110595,1,1
10143932,1,1
SHAHI2021103700,2,1
MININA2022104684,2,1
WENG20072303,1,1
NAGURNEY19953,2,1
ZHENG2022104214,2,1
EVANS201123659,1,1
VALTON2017631,1,1
DEMSAR2007551,2,1
JIA202138,2,1
LIN20253,1,1
BOUDRY2013660,2,1
ZHANG2024308,1,1
ZHANG2024103588,2,1
MAIR201646,2,1
KEE1984198,2,1
BULLOCK2009757,1,1
SCHMID2019178,2,1
HUANG202233634,2,1
RAHIMI2025100607,1,1
ZHANG2024110034,2,1
PEREZRIVEROL2013134,2,1
TRINDADE2025101104,3,1
BIELZA2000725,2,1
MACLEOD2019101201,2,1
KELLER2018424,1,1
BOCZAR2025102564,2,1
LINKSVAYER2019123,1,1
HONG2025134554,2,1
TASGIN2023101400,5,1
KOLIBIUS2025,1,1
MONZON2025,5,1
OMIDI20231,2,1
ZHANG2024101587,5,1
RAMAZAN2023101254,1,1
MOFIDI2020110192,2,1
DROZDZEWSKI2024100086,5,1
RINGE2023101268,2,1
8190654,5,1
MAHONY2020104668,2,1
RINGACH2009439,1,1
PANULAONTTO2019292,2,1
PATTEE20025,1,1
HOSSAIN2020291,2,1
SUZUKI2008511,2,1
MACHKROL2023259,2,1
LEOPOLD2024102913,1,1
GIORGI2023101151,1,1
PREM2024100075,2,1
SLEZAK2002353,1,1
ROOTBERNSTEIN2025100097,3,1
10054368,4,1
HASTINGS2024103074,1,1
RUI2024100711,5,1
MARIS2022131391,1,1
AIZAWA2010227,1,1
LIU2024101538,5,1
LIU2022121968,1,1
KHALILI2024101640,1,1
YAN2025129868,1,1
KALRO19971235,2,1
LEE2005261,1,1
MOHAMMADIZIABARI2018376,1,1
9782386,4,1
DIAZ2021247,5,1
UDDIN2021106,1,1
MARUFA20241182,5,1
MARSH2020100039,2,1
BREIGER2018104,1,1
KUO201232,2,1
JOHNSON2023104327,2,1
MAXIM2025,5,1
MENNIES2021102050,1,1
SHAIKHOUNI2012392,1,1
SONI2024100016,2,1
ZBOINSKA2019675,2,1
TOUSSAINT20102,5,1
PAUSELLI201874,2,1
TOKAC2023101220,2,1
NASCIMENTO2023105421,2,1
GUO2023100142,2,1
DICARLO2007333,1,1
MARRA2025102557,2,1
STEPHEN2021103085,1,1
9799068,5,1
10086259,5,1
ATMATZIDOU2016661,4,1
NGUYEN2015257,2,1
SUPPES2004457,1,1
HAMZI2023133853,2,1
DAMBROT2020110,1,1
BACELO2023101284,5,1
CHO2025101169,1,1
SOEFFNER202017475,1,1
CARVALHAES2021102165,2,1
10361064,4,1
10280127,4,1
ZHOU2023126996,1,1
LI2023101369,5,1
YAHIAOUI20243958,2,1
LANG2022100196,2,1
SALMON2022105511,2,1
URBINA2022100031,2,1
DUMAS20181,1,1
OH2023100602,5,1
CHAVAS2024476,1,1
9028390,5,1
SANABRIAZ202459,2,1
BROO2022100290,5,1
9690630,5,1
GUPTA2024102882,5,1
GABRIEL2008330,1,1
LI2022111937,2,1
KONG2018178,5,1
BETTINGER2023105459,2,1
BRAMSON2023105397,1,1
NISHANT2020102104,3,1
AKTAR2025107587,2,1
BROM20121,1,1
YING2024e31883,1,1
GALLISTEL2017498,2,1
YANG2020119,2,1
AJIMATI2025112300,2,1
TRASMUNDI2024101615,1,1
SHAWKY2023103476,2,1
ALBERT2008401,2,1
8992758,4,1
SCHULTZ2022104766,1,1
ZHANG2024,1,1
YANG2024e39515,1,1
HATZIGIANNI2021100216,5,1
JOLY20171,1,1
JURISICA2024102006,2,1
CARNEY2014200,2,1
READ2021105207,2,1
TWORZYDLO199387,2,1
LUCAS20218320,3,1
MIYAMOTO2022231473,2,1
ONGUR2025220,1,1
ALIJAH2007193,1,1
CAI20094343,2,1
SNODGRASS20161,5,1
PHONAPICHAT20143169,5,1
KRONICK2011435,1,1
SUN2024103771,2,1
SCHIFFERKANE2024104659,2,1
SHENGLAI20124318,2,1
ALAYANDE2020e00436,2,1
KOSIKOV2021492,2,1
LEE201618,5,1
SANGA2025104241,2,1
JANSEN2022100020,1,1
KEITZER20161322,2,1
YAMAGUCHI2023427,5,1
TROGER201953,2,1
ZHANG2015201,2,1
RAJPUT2023100147,2,1
SAIKIA2021129664,2,1
BANIK2022106232,1,1
HAN20241,2,1
DESAFERREIRA2013135,2,1
TREMOLIERE2012379,1,1
MASTRIA2021107890,1,1
WAHYUNINGSIH2024349,5,1
KHAZAEI2025115420,2,1
MAKINDE2020368,2,1
EPPE2018105,1,1
DBASTIANI2023120220,2,1
TAPPIN2020104375,1,1
JU2017180,2,1
MANIKANTAN2009639,1,1
4958823,1,1
YANG2025101754,5,1
MARTINEZ20001657,2,1
MORLEY20131221,2,1
CHIU2024100171,3,1
THAGARD1986301,1,1
CHESHMEHZANGI2017102,2,1
ARASTOOPOURIRGENS2024100699,5,1
PALMIERI2020106074,2,1
YAP19973,1,1
SINANERZURUMLU20156,2,1
PRADIPA20241213,2,1
8467140,5,1
KRINGELBACH2020108128,1,1
KECECI2021100386,5,1
BALKHI20051223,1,1
HUANG2011183,2,1
BROWN2022110672,2,1
POLZER2022100181,2,1
XIE2024e34960,2,1
CHEN2024132899,2,1
SALINGER1994139,2,1
DAN2025100814,5,1
MORIN1992371,1,1
CHUNG200896,2,1
10496944,5,1
MONAT2024103429,2,1
BHARDWAJ2022103712,2,1
KERREN2025,1,1
ZHOU2025104052,2,1
CRAIG20233427,2,1
CALUDE2023844,2,1
TAKAHASHI2023112053,2,1
SAYALI2023614,2,1
DRUKARCH2018172,2,1
WANG2023120782,2,1
FERREIRA20131446,1,1
ZHANG2024100479,2,1
LUO2020103759,4,1
WEI2021104023,4,1
10630739,5,1
CZAKON202399,2,1
KHATUN2023127163,2,1
10505486,5,1
PADILLARIVERA201979,2,1
AUGELLO201674,2,1
7119929,4,1
8693259,5,1
MAO2025102712,1,1
OXMAN1994141,2,1
MOTSA2023116912,2,1
ZHAN2022100096,5,1
OTOOLE2024100080,3,1
ELAZZAOUI2023119595,2,1
MARZUNI2021188,2,1
KHADE20214955,2,1
CAI2024133949,2,1
KOBSIRIPAT2015227,5,1
ROLAND2002183,1,1
OZER20114514,2,1
KUGURAKOVA2016217,1,1
KITTAS2010401,1,1
CLEMENTZ2020808,1,1
HILLERT2021103158,1,1
GINOSAR20231858,2,1
QIN2025102994,1,1
LUO2021106873,2,1
PIATTI2022100166,5,1
PAN2024102334,2,1
SAVARD2025109184,1,1
CHI20111937,5,1
LAW2023112555,1,1
RAOELISON2020104381,2,1
HE2023126590,1,1
BIRHANE2021100205,5,1
MARIN2021100015,1,1
WANG2025112869,2,1
DEMPSTER1990261,1,1
FESSAKIS201387,5,1
SMYE2022105015,1,1
DREANY20181,2,1
VAKSER20141785,2,1
8943727,5,1
KUNZE2024249,2,1
DVIR20061233,1,1
MIR20241,2,1
EVANS2003454,1,1
VANOPHEUSDEN2019127,1,1
ROMANGONZALEZ2017678,4,1
RUPNOW2024101193,5,1
9627365,4,1
OZENCIRA2023101273,5,1
SONG2023100812,1,1
CAVEDON201514,2,1
UNG2022104379,5,1
STARK2021571,1,1
SUMAR20103980,2,1
ROY2020106210,1,1
LOWE20219898316,1,1
REN2021105428,2,1
SHUKLA2021100415,2,1
TOSUN2013121,1,1
TSIGKINOPOULOU2017518,2,1
ZIVKOVIL2016102,5,1
ROKOSZ2025106053,1,1
STORAASLI1993349,2,1
AKTAYEVA2022285,5,1
LUO2011384,2,1
ZHANG2019215,2,1
MISCHKOWSKI201885,1,1
TANG2024101570,2,1
PUDANE2017517,1,1
KLEINMUNTZ1992227,1,1
LACHNEY2025100719,5,1
FONTES2024101470,5,1
GERSHMAN2020104394,1,1
BARRICELLI2023111516,2,1
AMIROUCHE1991293,2,1
MENEGHETTI2021101614,1,1
NOORMOHAMMADIASL2025104821,5,1
HADAS2024101549,1,1
NAKHLEH2013719,2,1
LI2022107258,2,1
FABRY2018793,5,1
ADORNI2024100466,5,1
FIROMSAWAKUMA2024,1,1
ZHANG20242311026,2,1
BLISS19921,2,1
RAPTI2024104968,5,1
JI20074338,2,1
MENG201851,1,1
8845503,5,1
SENVAR20161140,2,1
ELABY2022101780,5,1
NIGHTINGALE2016558,2,1
HALL1996115,1,1
9225911,5,1
GUERRERO2022101155,2,1
LIU2025103366,2,1
HESTER2019187,1,1
MCLOUGHLIN2022173,1,1
8493952,5,1
GARDNER2013167,1,1
RIAUX2023130189,2,1
HASS201585,1,1
KHEDMATIMORASAE2024219,5,1
RADTKE2022102355,2,1
BARKE2023618,2,1
LIU2025103360,2,1
LANDAU2024101463,1,1
LI2021,2,1
STATHOPOULOS20031565,2,1
KOPPAKA2024,2,1
PUTTEGOWDA2025109910,3,1
MANDAVE2023100276,2,1
LATHA2019122052,2,1
PIQUEIRA2016271,1,1
7557641,5,1
GHIMIRE2025102913,5,1
FUGELSANG20051204,1,1
GU2024110161,2,1
PERFORS2012486,5,1
MATLI2024100286,2,1
GOLLISCH2010150,1,1
MITTAL2021102927,2,1
YUEYIM2024100319,3,1
6778575,5,1
CORBETT2020e03250,5,1
MOSTAFA20118782,5,1
OBERKAMPF2002209,2,1
WILLIAMS2019574,2,1
JALALIAN2023103602,1,1
METHLING2022100013,2,1
WATHEN2022176,2,1
STRACHANREGAN2024e28340,1,1
CAIRNS201964,5,1
SOEMER201912,1,1
MASTER2023242,5,1
VELICHKOVSKY2018227,1,1
GORMONG20231988,2,1
MACLENNAN2015410,1,1
HUDLICKA201498,1,1
MARGITTAI2016131,2,1
CHEN2025121691,2,1
DONKERS2023100275,1,1
JOHNSONRESTREPO2020101088,2,1
JOHNSONLAIRD1994189,1,1
AZAR2008684,1,1
CHING201765,1,1
ONTIVEROSARAIZA2025105361,1,1
BURTONROBERTS20112089,5,1
TRYK2023101372,2,1
CHANDRASEGARAN2013204,2,1
BECK2017110,1,1
BERX2022107827,2,1
GUZMANURBINA2022109295,2,1
WILKINSON2024168584,2,1
LIU2024117403,2,1
WANG20073776,2,1
PEZZANO2024100078,2,1
TRAUSANMATU20231052,5,1
PRATT2023103217,2,1
NIRMALADEVI2025126553,2,1
ORAN1992251,1,1
VALENTINOV2015491,2,1
FALLOON2024105045,5,1
DELEERSNYDER2024105602,2,1
SEYMOUR2020117212,1,1
PRATAMA2023338,5,1
BRANDT20051578,1,1
PAMPLONA2020100189,2,1
ZAHRAH2024100481,5,1
WOLFENGAGEN2018246,2,1
PIVIK2012548,1,1
KAJIC201935,1,1
SINGH2012185,2,1
SCHERTZ2023102046,1,1
WEI2024115144,1,1
ZORARPACI2024108162,2,1
KENNEDY198538,1,1
BAILLIE1989209,1,1
COIERA2007S98,2,1
SURYANARAYANA2024100495,3,1
DEMURO20241,1,1
DULIC201654,2,1
MANZOLLI2022112211,2,1
FLORES201825,5,1
SWOFFORD2022100220,1,1
DIFRANCO2019386,1,1
THABTAH2018112,2,1
TURKHEIMER20193,2,1
BERS2014145,5,1
ABDULLAH2024100212,2,1
LAMB2023101031,1,1
XU2020101427,5,1
BALASUNDARAM2022764,2,1
CALEFFI2024110672,2,1
CHEN2020103670,5,1
8659268,4,1
YUROVSKY201873,5,1
YOUNG201719,2,1
ROFFARELLO2025100937,5,1
LADLEY20152412,5,1
SWANSON201854,1,1
ZENASNI201149,1,1
SEISING2006237,2,1
CAI2021106,1,1
TABATABAEI2018133,1,1
LI2021104,5,1
TRAGER20241555,2,1
MOEBEHRENS2013e201304003,2,1
ZHOU2025101900,2,1
TANG2025741,2,1
CHERMITE2025122764,2,1
SILVA2017137,2,1
KOTIR2024140042,5,1
OLMEDO2015115,2,1
TURNQUIST2024112726,1,1
DALLAGO2016150,1,1
CRAGG201463,5,1
MITTERAUER199899,5,1
CARBONELL2016145,1,1
LI2024102009,2,1
ZHIHUI2024108706,2,1
ROMOR2025113915,2,1
YANG2014754,5,1
BARTELL20051283,2,1
MEACHAM2023103902,2,1
HALTAUFDERHEIDE2023,2,1
LIU2006207,2,1
BIRD2004337,1,1
BHUTTO2024101003,2,1
ZAREI2024175691,2,1
YANG2012852,5,1
BAJAJ2021117750,1,1
ROOS2020112975,5,1
ASAHIRO202016,2,1
KHAN2021104263,2,1
CUMMINGS2003369,2,1
ABUKHAIT202563,2,1
GADALLA2023200201,1,1
ABONDIO202237,2,1
IGAMBERDIEV2021104395,2,1
CASTILLOMARTINEZ2023100186,5,1
CHANG20114075,2,1
BEWAJI2024100115,2,1
KITE2022103904,5,1
RUTHERFORD2023102255,1,1
SHAHIN2022111107,5,1
RAPAKA2025100809,5,1
ASIF202532,2,1
STENROOS2019116159,2,1
JACKSON201386,2,1
CHAMPAGNE201912,1,1
KOWALCZUK2020103562,1,1
MAO2024101988,1,1
LARUE201367,1,1
FIRMIN2024128483,1,1
HUNTER2025100118,1,1
BERNABEI2023100172,5,1
SCHAUERTE2023801,1,1
7126261,5,1
MACHADO2023101290,5,1
YAN2025109327,1,1
REIHLEN2013706,2,1
SHEFFIELD2024100333,1,1
FENG2022127434,2,1
BOTH201517,2,1
WILLIAMS2009420,2,1
ZARESTKY2022100085,5,1
NASSIRI201329,2,1
GOECKE2020101470,1,1
WADHWA2022101177,1,1
TONNANG201788,2,1
ANDERSON2011R123,1,1
HOBBS2019100055,2,1
ZHAO2013278,2,1
ROSSER202383,1,1
CORFIELD2011571,1,1
SZNYCER2025106652,1,1
LIU2023101397,5,1
WILCOX19961,1,1
CHAKRAVARTY2010606,1,1
ABDALLAH2024102341,2,1
RAMAN2002135,5,1
AGNOLI2020116385,1,1
HEISS2023107908,1,1
8725202,5,1
NIKIFORIDOU20124830,2,1
ELLERTON2022100975,5,1
NOWICKI2012324,2,1
BURRIS1992175,1,1
VELIZ2025115299,2,1
DELLANNA2022105064,2,1
RAMOS202335,5,1
ZHANG2022786,2,1
SOLARI2008106,1,1
CUSHEN2011458,1,1
FORTINI2023107058,2,1
SCHWARZ201359,2,1
10892901,4,1
MILDNER2019763,1,1
ARPAD2024125535,2,1
DESHPANDE20244449,2,1
CARTER2021100065,1,1
AIBINU2023100590,1,1
9744486,5,1
BLACKSCHAFFER20162374289516665393,2,1
AGRAWAL20241,2,1
7369019,5,1
WESTRA2023645,2,1
WANG2020223,2,1
WOLFF20124051,2,1
ZHOU1997497,2,1
YANG20163,2,1
WOLFENGAGEN2024101183,2,1
SINGH2024,2,1
MORABIA2020164,2,1
KASPERSEN2021100302,5,1
SKLAD2014710,5,1
SCHAPER2022100537,5,1
BOSL2025101480,1,1
LI2023104935,2,1
ARAGONES20141,2,1
SCHWAB2021104536,2,1
PALMERI2004378,1,1
ZHANG2021118762,1,1
WANG19951,2,1
THIEDE201536,5,1
DECARVALHO202196,1,1
PATAHUDDIN2022100988,5,1
KLEINMUNTZ1994457,1,1
BANDYOPADHYAY2025110117,1,1
PATTON2022107263,2,1
PURWANTO2019118170,2,1
CHEN2024101995,1,1
YOUSIF20241342,2,1
KRAUSS2024e36066,5,1
CHECIU2024127324,1,1
MARINIER200948,1,1
MUKTI2024117407,2,1
LOUKA2024e30482,5,1
ROBLEDOCASTRO2023102329,5,1
REN20231643,2,1
TIAN2018104,1,1
ARTEMOV20093884,2,1
PIERONI2016412,2,1
SILAGHI20121303,2,1
OLADEJO2024111880,2,1
DELOERA20161,1,1
COLOMBO2016291,2,1
KELLYPITOU201723,2,1
DO2000483,1,1
BOUKHRIS201727,2,1
ZHOU2025101466,2,1
COLVIN2024101036,1,1
KUAI2020101103,1,1
BOLER201875,1,1
VELUPILLAI201440,1,1
GILBOA202196,1,1
TALAAT2021164,2,1
SIMMONS2022103318,1,1
BATTISTELLI2022,5,1
MAHMUD2025111321,2,1
ZHU2023110006,2,1
ZHENG2025,3,1
MAYER2024115725,2,1
LOMBARDI2024e00322,2,1
DO2020110730,5,1
NIKZAINAL2024101739,1,1
HUBALOVSKY2019691,5,1
FUSON2009343,5,1
MARMION201345,2,1
BOUDIN2016448,1,1
CUMMING2012923,2,1
SURYADI2023730,2,1
XU2023108916,2,1
KOWALSKI2020103693,1,1
STREVENS202192,2,1
KOTAGODAHETTI2025126944,2,1
BASOGAIN2018412,5,1
ZHANG2025100978,3,1
XIE2023119,2,1
AVITAL2023101417,1,1
CRUJEIRAS2013208,5,1
GRUENBICHLER20251473,5,1
BOSSE201239,2,1
WANG2003457,1,1
RAJAN2024R1221,1,1
ELIAZ2010304,1,1
WOO2022101193,5,1
EISENBERGER2004294,1,1
SHAFIR1992449,1,1
OUYANG2023104721,5,1
SWANSON2020100961,5,1
LI20234116,3,1
ELVEVAG2023115098,1,1
FANG2025103716,1,1
SZUBA1998321,2,1
GLASSMAN20101412,1,1
ZHANG2023205,2,1
CHEN2021101001,5,1
HENRIQUE2023100546,2,1
BERSON202357,5,1
FREYBERG20231,2,1
CHEN201910,2,1
PARK20151,5,1
9725213,5,1
NSSSN2024106769,2,1
MEHRYAR2024109812,2,1
DAVELAAR2018175,1,1
FURNARI2023103763,2,1
10685722,5,1
CHU2024628,1,1
GRIESSINGER201573,1,1
ZHOU2019244,2,1
ROBERTS2024100502,2,1
HUMPHREYS2020101346,1,1
ARUN2009S1115,1,1
LEE2021100737,2,1
TEZDUYAR20061872,2,1
WEIGL20231,2,1
HARDY20241737,2,1
MALEKPOUR2016192,2,1
XU2025112998,2,1
JABI201796,2,1
FYFE201917,5,1
ALBEROLA20161,2,1
LAWRENCE2023100786,1,1
CHU2023106290,2,1
SYCHEV2024101261,1,1
RIGGI2024122,1,1
MISIRLI2023139,5,1
BUKOWSKI202116,2,1
DOUKAS2013227,2,1
ABBAS2018204,2,1
TILSTRA201366,1,1
LAL2023100791,2,1
WAKABAYASHI2011304,1,1
POULOVA20151996,5,1
DURKIN2024108584,2,1
LEE2025111886,5,1
CHEN2015177,5,1
BHATT2005424,1,1
LI2012276,2,1
COSTABILE2021126306,2,1
BOTTI2017481,2,1
MANCHO200655,2,1
DAI2024108354,1,1
MAJUMDAR2023100126,1,1
BRIMKOV2005233,2,1
MIKITEN1995141,1,1
OFOSUAMPONG2024100127,3,1
SCHORLEMMER2021118,1,1
DINDLER2023100599,5,1
WANG2025102570,2,1
CROLLEN2020290,1,1
BUCHBERGER2006470,2,1
HONG201611,1,1
TUZUN202085,1,1
LAZEBNIK2023110422,2,1
DELORME2019133,1,1
AYDIN2013173,2,1
SUN2022102991,2,1
SILVEIRA1980165,1,1
DOBREW2025104941,1,1
ALBAJUEZ202170,2,1
OYELERE2023100016,2,1
STEPHENS200833,5,1
YIN2010167,1,1
NA202250,1,1
NADERPOUR2014209,2,1
OKEEFE202195,1,1
XU2025101288,2,1
VATUTIN2021250,5,1
CASALI2022105,2,1
GAO201464,1,1
BASHIRPOURBONAB2023104459,2,1
UPADHYAY20171055,2,1
DUAN2024100234,2,1
STEPHAN2024111077,2,1
KRAJNAK2021132976,1,1
SIYAL20252637,2,1
ABUGALIYEVA2024100110,2,1
LU2025121076,1,1
8131700,1,1
GARG201426,2,1
SHAHZAD2022102190,2,1
MISRA201964,2,1
AMEMIYA2024105836,5,1
IGELSTROM201770,1,1
JUST20121292,1,1
BRIMKOV20071631,2,1
GIANNOPULU2022e09017,1,1
LIU2024100012,2,1
SAMPAYO2022100348,2,1
LIANG2022119384,2,1
VANCOUVER201456,1,1
ZHANG2021100947,1,1
NAWAZ2024102806,1,1
PAZBARUCH2023101294,1,1
MEICHENBAUM1969101,5,1
LOPEZBRAU2023105524,1,1
THOMSON1994137,1,1
DELAURENTIIS2024205,1,1
10748139,3,1
MAJI2025109901,2,1
HOSSEINI2019186,2,1
WANG201854,1,1
MULET200632,2,1
BOKHOVE2023100497,2,1
MURANO2020577,2,1
KLEIN2022105137,2,1
TAGHIKHAH2022101854,2,1
PESKIN201213,2,1
GUI2024111972,2,1
WEICHBROTH20223798,1,1
BOEING2021102013,2,1
TRAENKLE1994197,2,1
DUBLJEVIC2024102480,3,1
NISSEL2024105856,1,1
AMATI2007358,1,1
RODRIGUEZ2022748,2,1
TOHIDIFAR2024105696,2,1
SANTASORIANO2021102035,1,1
SHIEH1993421,2,1
STONE2004781,1,1
ESTEVES2022248,2,1
SAJID2023103174,2,1
CAGNAC2023,2,1
CORCORAN2020158,1,1
COHEN1981285,1,1
WILKINS2007635,2,1
BEATY2023671,1,1
HEINZE2021R1381,2,1
TIKVA2021104083,4,1
9867127,5,1
8259652,5,1
HAMEDUH20203494,2,1
VANDUN2023113880,1,1
CHEN2019381,1,1
MIASNIKOVA202126,1,1
MALDONADO2014177,1,1
GREENWOOD2021106597,1,1
10181711,5,1
CANBALOGLU202251,2,1
DIETRICH200722,1,1
KONG20241462,2,1
CHEESEMAN2020100817,5,1
DIAS2024103493,5,1
KHANUM2022131890,2,1
20214105,1,1
